Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
83	1195	n/a	0	0	n/a	N	0	0	607	310	1.06	0.77	3.22	41634	528	n/a	188	604	n/a	76	604	n/a	695	600	n/a	
84	1197	n/a	0	0	n/a	N	0	0	500	113	0.43	0.45	0.65	8474	0	n/a	45	500	n/a	49	500	n/a	77	500	n/a	
85	1202	n/a	0	0	n/a	N	0	0	537	414	1.05	0.73	2.38	36350	508	n/a	88	536	n/a	59	536	n/a	193	536	n/a	
86	1222	n/a	0	0	n/a	N	0	1	1153	1214	3.04	1.66	7.38	56396	1088	n/a	191	1144	n/a	82	1152	n/a	477	1112	n/a	
87	1223	n/a	0	0	n/a	N	0	0	614	391	0.97	0.72	2.02	47187	420	n/a	81	612	n/a	58	612	n/a	212	612	n/a	
88	1239	n/a	0	0	n/a	N	0	1	1109	1024	2.51	1.58	6.82	60121	1084	n/a	159	1108	n/a	97	1108	n/a	535	1104	n/a	
89	1243	n/a	0	0	n/a	N	0	0	464	114	0.50	0.49	0.74	9592	0	n/a	53	464	n/a	62	464	n/a	78	464	n/a	
90	1247	n/a	0	0	n/a	N	0	1	1960	1361	3.49	2.22	7.13	27255	1872	n/a	124	1960	n/a	76	1960	n/a	308	1944	n/a	
91	1271	n/a	0	0	n/a	N	0	0	125	47.3	0.15	0.12	0.22	17822	84	n/a	55	124	n/a	46	124	n/a	92	124	n/a	
92	1283	n/a	0	0	n/a	N	0	1	1256	456	1.50	1.31	3.14	14398	1024	n/a	65	1256	n/a	63	1256	n/a	157	1256	n/a	
93	1290	n/a	0	0	n/a	N	0	1	1859	1358	3.80	2.53	9.75	36006	1672	n/a	128	1852	n/a	78	1856	n/a	519	1720	n/a	
94	1314	n/a	0	0	n/a	N	0	0	3365	1400	4.82	3.85	10.1	19069	2716	n/a	82	3348	n/a	69	3364	n/a	221	3056	n/a	
95	1320	n/a	0	0	n/a	N	0	0	686	362	0.99	0.80	3.05	33483	596	n/a	97	684	n/a	67	684	n/a	345	684	n/a	
96	1321	n/a	0	0	n/a	N	0	1	1926	1706	5.85	3.38	27.9	43346	1868	n/a	273	1912	n/a	126	1924	n/a	1503	1904	n/a	
97	1329	n/a	0	0	n/a	N	0	1	1933	1014	3.37	2.48	7.35	39356	1352	n/a	92	1932	n/a	67	1932	n/a	295	1908	n/a	
98	1335	n/a	0	0	n/a	N	0	1	1254	583	1.65	1.33	3.11	18389	1108	n/a	71	1252	n/a	58	1252	n/a	160	1252	n/a	
99	1372	n/a	0	0	n/a	N	0	1	1833	868	2.55	2.12	4.66	24917	1568	n/a	83	1832	n/a	58	1832	n/a	203	1820	n/a	
