Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
163	10025	n/a	0	0	n/a	N	0	01	641	229	11.3	1.29	1.36	16082	484	n/a	1175	640	n/a	89	640	n/a	120	640	n/a	
164	10043	n/a	0	0	n/a	N	0	00	82	14.3	0.29	0.14	0.12	8233	0	n/a	251	80	n/a	69	80	n/a	68	80	n/a	
165	10052	n/a	0	0	n/a	N	0	00	484	193	8.97	1.07	1.05	26890	300	n/a	1702	456	n/a	96	484	n/a	123	484	n/a	
166	10063	n/a	0	0	n/a	N	0	00	326	88.7	2.89	0.57	0.48	13046	88	n/a	502	324	n/a	75	324	n/a	87	324	n/a	
167	10083	n/a	0	0	n/a	N	0	00	391	102	2.30	0.68	0.58	14378	48	n/a	417	380	n/a	79	388	n/a	72	388	n/a	
168	10188	n/a	0	0	n/a	N	0	00	335	82.6	2.96	0.69	0.83	9336	0	n/a	562	332	n/a	86	332	n/a	148	332	n/a	
169	10244	n/a	0	0	n/a	N	0	01	824	283	12.8	1.62	1.54	14140	600	n/a	892	796	n/a	86	824	n/a	92	824	n/a	
170	10286	n/a	0	0	n/a	N	0	01	780	655	38.1	1.97	3.64	43473	624	n/a	3432	772	n/a	120	780	n/a	325	780	n/a	
171	10322	n/a	0	0	n/a	N	0	00	361	116	4.27	0.63	0.69	22686	168	n/a	1208	360	n/a	80	360	n/a	146	360	n/a	
172	10379	n/a	0	0	n/a	N	0	01	1125	891	90.2	3.75	13.2	40005	1048	n/a	6620	1124	n/a	237	1124	n/a	1209	1124	n/a	
173	10406	n/a	0	0	n/a	N	0	00	137	27.7	0.56	0.21	0.13	11830	28	n/a	463	112	n/a	66	136	n/a	47	136	n/a	
174	10415	n/a	0	0	n/a	N	0	00	303	49.2	2.83	0.62	0.92	6327	0	n/a	834	296	n/a	94	300	n/a	230	300	n/a	
175	10441	n/a	0	0	n/a	N	0	01	695	208	7.94	1.40	1.29	12298	384	n/a	696	692	n/a	93	692	n/a	92	692	n/a	
176	10532	n/a	0	0	n/a	N	0	00	478	110	3.16	0.90	0.74	8930	0	n/a	377	476	n/a	87	476	n/a	81	476	n/a	
