Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
92	26982	n/a	0	0	n/a	N	0	00	180	76.1	1.48	0.41	46.0	41443	64	n/a	813	180	n/a	121	180	n/a	23329	180	n/a	
93	27002	n/a	0	0	n/a	N	0	00	212	96.6	2.37	0.49	47.7	22506	144	n/a	841	212	n/a	105	212	n/a	16999	212	n/a	
94	27006	n/a	0	0	n/a	N	0	00	366	169	3.26	0.76	74.4	21641	328	n/a	455	364	n/a	88	364	n/a	9401	364	n/a	
95	27022	n/a	0	0	n/a	N	0	00	123	44.9	0.69	0.24	1.28	18641	84	n/a	296	120	n/a	78	120	n/a	538	120	n/a	
96	27079	n/a	0	0	n/a	N	0	01	1173	666	27.4	3.25	655	23849	1016	n/a	1148	1164	n/a	128	1172	n/a	27717	1172	n/a	
97	27122	n/a	0	0	n/a	N	0	11	1828	1107	49.2	5.26	1061	34184	1480	n/a	1444	1828	n/a	142	1828	n/a	36547	1828	n/a	
98	27228	n/a	0	0	n/a	N	0	00	419	219	7.17	1.13	148	32308	360	n/a	1329	416	n/a	133	416	n/a	28043	416	n/a	
99	27435	n/a	0	0	n/a	N	0	00	94	48.5	174	44.5	108	25634	68	n/a	65535	92	n/a	25359	92	n/a	60351	92	n/a	
100	27516	n/a	0	0	n/a	N	0	01	739	270	8.84	1.70	172	16296	524	n/a	583	736	n/a	102	736	n/a	11195	736	n/a	
101	27675	n/a	0	0	n/a	N	0	00	344	97.1	1.49	0.65	25.6	12827	160	n/a	223	344	n/a	80	344	n/a	3507	344	n/a	
102	27697	n/a	0	0	n/a	N	0	01	638	227	8.62	1.38	178	37270	300	n/a	1710	636	n/a	144	636	n/a	42771	636	n/a	
103	27710	n/a	0	0	n/a	N	0	00	397	305	9.48	1.13	304	41088	368	n/a	1341	396	n/a	133	396	n/a	40497	396	n/a	
104	27741	n/a	0	0	n/a	N	0	01	557	530	23.1	2.09	510	43793	532	n/a	2366	556	n/a	184	556	n/a	56512	556	n/a	
105	27742	n/a	0	0	n/a	N	0	00	459	129	2.33	0.83	34.4	11381	116	n/a	248	456	n/a	80	456	n/a	3107	456	n/a	
106	27833	n/a	0	0	n/a	N	0	00	382	204	5.57	0.92	131	24527	340	n/a	975	380	n/a	121	380	n/a	22128	380	n/a	
107	27842	n/a	0	0	n/a	N	0	00	215	79.7	1.81	0.47	29.2	30866	64	n/a	806	212	n/a	107	212	n/a	11290	212	n/a	
108	27850	n/a	0	0	n/a	N	0	00	202	132	2.55	0.46	49.7	41697	120	n/a	876	200	n/a	107	200	n/a	15601	200	n/a	
109	27942	n/a	0	0	n/a	N	0	00	389	137	3.46	0.79	57.0	13679	300	n/a	431	388	n/a	95	388	n/a	6977	388	n/a	
110	27963	n/a	0	0	n/a	N	0	01	981	556	23.1	2.70	479	25790	892	n/a	1293	980	n/a	131	980	n/a	26495	980	n/a	
111	28011	n/a	0	0	n/a	N	0	00	371	88.3	1.38	0.68	17.1	9341	0	n/a	182	368	n/a	81	368	n/a	2525	368	n/a	
112	28088	n/a	0	0	n/a	N	0	00	438	142	2.59	0.94	64.6	14656	264	n/a	277	436	n/a	100	436	n/a	7636	436	n/a	
113	28176	n/a	0	0	n/a	N	0	00	168	47.8	1.02	0.36	15.4	15326	64	n/a	325	168	n/a	82	168	n/a	6022	168	n/a	
114	28183	n/a	0	0	n/a	N	0	01	367	338	24.8	1.83	472	51112	300	n/a	4232	364	n/a	275	364	n/a	65535	364	n/a	
115	28188	n/a	0	0	n/a	N	0	00	216	105	1.76	0.46	41.4	25002	168	n/a	446	216	n/a	92	216	n/a	10285	216	n/a	
116	28446	n/a	0	0	n/a	N	0	00	237	81.6	1.75	0.48	32.8	27249	68	n/a	676	236	n/a	100	236	n/a	12239	236	n/a	
117	28553	n/a	0	0	n/a	N	0	01	519	247	5.98	1.21	147	19977	456	n/a	667	516	n/a	107	516	n/a	17169	516	n/a	
118	28612	n/a	0	0	n/a	N	0	01	684	391	14.9	1.77	300	49722	560	n/a	2527	680	n/a	186	684	n/a	54791	684	n/a	
119	28663	n/a	0	0	n/a	N	0	00	249	26.1	0.91	0.49	1.42	5738	0	n/a	208	248	n/a	79	248	n/a	287	248	n/a	
120	28733	n/a	0	0	n/a	N	0	00	420	121	1.70	0.67	26.2	11911	180	n/a	201	420	n/a	67	420	n/a	3192	420	n/a	
121	28738	n/a	0	0	n/a	N	0	00	287	263	9.58	0.99	220	52884	224	n/a	2027	284	n/a	174	284	n/a	42971	284	n/a	
122	28993	n/a	0	0	n/a	N	0	01	782	432	16.0	2.05	331	21357	752	n/a	924	780	n/a	104	780	n/a	17598	780	n/a	
123	29075	n/a	0	0	n/a	N	0	00	280	160	3.44	0.63	83.2	26019	240	n/a	728	280	n/a	106	280	n/a	16362	280	n/a	
124	29099	n/a	0	0	n/a	N	0	00	182	63.2	1.13	0.37	18.3	26322	76	n/a	488	180	n/a	84	180	n/a	8867	180	n/a	
125	29125	n/a	0	0	n/a	N	0	01	1010	645	27.3	2.93	549	25420	968	n/a	1415	1008	n/a	127	1008	n/a	25172	1008	n/a	
126	29131	n/a	0	0	n/a	N	0	01	615	271	6.85	1.22	155	18700	568	n/a	537	612	n/a	85	612	n/a	12972	612	n/a	
127	29181	n/a	0	0	n/a	N	0	01	739	616	28.2	2.53	580	45460	700	n/a	3040	736	n/a	211	736	n/a	60250	736	n/a	
128	29281	n/a	0	0	n/a	N	0	00	142	45.5	0.68	0.27	14.5	16458	76	n/a	304	140	n/a	77	140	n/a	6493	140	n/a	
129	29521	n/a	0	0	n/a	N	0	00	352	89.3	1.91	0.63	27.5	9962	0	n/a	268	352	n/a	79	352	n/a	3486	352	n/a	
130	30440	n/a	0	0	n/a	N	0	00	299	127	2.59	0.61	64.3	25954	172	n/a	598	296	n/a	94	296	n/a	12878	296	n/a	
131	31878	n/a	0	0	n/a	N	0	00	91	44.1	170	44.9	108	24718	64	n/a	65535	88	n/a	26206	88	n/a	63422	88	n/a	
132	32833	n/a	0	0	n/a	N	0	00	96	50.7	181	46.6	113	25704	72	n/a	65535	96	n/a	25443	96	n/a	62035	96	n/a	
133	38000	n/a	0	0	n/a	N	0	00	421	202	4.73	0.99	146	31881	304	n/a	844	420	n/a	118	420	n/a	24213	420	n/a	
134	38223	n/a	0	0	n/a	N	0	00	333	89.1	1.30	0.65	23.8	11490	80	n/a	220	332	n/a	79	332	n/a	4603	332	n/a	
135	38430	n/a	0	0	n/a	N	0	00	364	251	8.48	1.10	205	35100	320	n/a	1424	364	n/a	149	364	n/a	32664	364	n/a	
136	38507	n/a	0	0	n/a	N	0	00	277	83.8	1.41	0.52	23.4	15303	96	n/a	232	276	n/a	79	276	n/a	3890	276	n/a	
137	38605	n/a	0	0	n/a	N	0	01	772	642	30.7	2.75	673	53677	728	n/a	3393	772	n/a	244	772	n/a	65535	772	n/a	
138	38682	n/a	0	0	n/a	N	0	00	210	103	2.51	0.48	65.0	33567	124	n/a	958	208	n/a	115	208	n/a	23154	208	n/a	
139	38705	n/a	0	0	n/a	N	0	00	449	152	3.32	0.87	87.9	17619	276	n/a	603	448	n/a	88	448	n/a	21108	448	n/a	
