Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1006	56336	n/a	0	0	n/a	N	0	1010	1550	917	27.6	2.19	1.61	30539	1404	n/a	980	1508	n/a	73	1548	n/a	51	1548	n/a	
1009	56467	n/a	0	0	n/a	N	0	1010	2661	1630	364	6.98	2.81	25346	2444	n/a	8820	2576	n/a	179	2544	n/a	54	2660	n/a	
1029	57854	n/a	0	0	n/a	N	0	1010	974	888	24.5	1.68	1.12	50879	844	n/a	1931	972	n/a	85	972	n/a	62	972	n/a	
1036	58111	n/a	0	0	n/a	N	0	0010	1042	478	170	3.60	1.14	19071	920	n/a	7805	1040	n/a	162	1040	n/a	59	1040	n/a	
1038	58223	n/a	0	0	n/a	N	0	0010	925	682	24.6	1.61	1.05	38976	856	n/a	2006	920	n/a	116	924	n/a	60	924	n/a	
1056	59404	n/a	0	0	n/a	N	0	0010	1022	441	8.49	1.22	0.96	17212	892	n/a	470	1020	n/a	69	1020	n/a	59	1020	n/a	
1059	59678	n/a	0	0	n/a	N	0	1010	1206	860	36.8	1.85	1.24	49994	1040	n/a	3300	1172	n/a	117	1204	n/a	56	1204	n/a	
1060	59679	n/a	0	0	n/a	N	0	1010	1634	949	473	8.17	1.87	26963	1424	n/a	17386	1632	n/a	282	1604	n/a	59	1632	n/a	
1065	59843	n/a	0	0	n/a	N	0	0010	824	621	16.1	1.18	0.82	50640	788	n/a	1356	824	n/a	94	824	n/a	57	824	n/a	
1067	59855	n/a	0	0	n/a	N	0	0010	994	524	17.7	1.42	1.02	21069	896	n/a	918	992	n/a	70	992	n/a	50	992	n/a	
1069	59962	n/a	0	0	n/a	N	0	1010	1108	623	18.1	1.54	1.13	42784	1080	n/a	1395	1108	n/a	81	1108	n/a	63	1108	n/a	
1081	60410	n/a	0	0	n/a	N	0	1010	1972	1019	29.3	2.62	2.02	20624	1700	n/a	936	1892	n/a	80	1972	n/a	67	1972	n/a	
1082	60445	n/a	0	0	n/a	N	0	0010	883	633	15.7	1.27	0.90	52063	816	n/a	1476	880	n/a	87	880	n/a	62	880	n/a	
1084	60511	n/a	0	0	n/a	N	0	1010	1728	1446	61.0	3.05	1.85	31486	1688	n/a	1914	1712	n/a	93	1728	n/a	66	1728	n/a	
1090	60714	n/a	0	0	n/a	N	0	1010	1432	776	21.9	1.94	1.44	22526	1216	n/a	890	1392	n/a	75	1432	n/a	53	1432	n/a	
1122	62670	n/a	0	0	n/a	N	0	1010	1207	555	20.3	1.67	1.25	18911	1040	n/a	898	1184	n/a	75	1204	n/a	55	1204	n/a	
1123	62832	n/a	0	0	n/a	N	0	0010	1023	430	9.49	1.22	0.99	16465	860	n/a	522	1012	n/a	62	1020	n/a	48	1020	n/a	
1136	63344	n/a	0	0	n/a	N	0	0010	888	678	19.9	1.30	0.91	54036	672	n/a	2124	880	n/a	97	888	n/a	50	888	n/a	
1139	63359	n/a	0	0	n/a	N	0	1010	1799	1438	73.0	3.62	2.13	29853	1752	n/a	1989	1796	n/a	98	1796	n/a	61	1796	n/a	
1143	63543	n/a	0	0	n/a	N	0	0010	888	690	18.0	1.30	0.95	50376	676	n/a	1961	844	n/a	90	888	n/a	70	888	n/a	
1148	63721	n/a	0	0	n/a	N	0	1010	2159	2034	116	4.70	2.69	38573	2064	n/a	2538	2140	n/a	103	2156	n/a	70	2156	n/a	
1150	63812	n/a	0	0	n/a	N	0	0010	1137	529	14.1	1.49	1.17	19251	952	n/a	760	1104	n/a	67	1136	n/a	50	1136	n/a	
1152	63876	n/a	0	0	n/a	N	0	0010	922	512	20.2	1.31	0.92	43604	700	n/a	2476	920	n/a	117	920	n/a	55	920	n/a	
1184	65470	n/a	0	0	n/a	N	0	1010	2340	1591	61.9	3.52	2.43	28940	2140	n/a	1455	2328	n/a	75	2340	n/a	52	2340	n/a	
1189	65802	n/a	0	0	n/a	N	0	1010	1215	1123	53.6	2.34	1.39	65535	1184	n/a	3865	1196	n/a	131	1212	n/a	58	1212	n/a	
1207	66502	n/a	0	0	n/a	N	0	0010	1049	480	11.1	1.33	1.03	18191	880	n/a	609	1048	n/a	66	1048	n/a	50	1048	n/a	
1223	67267	n/a	0	0	n/a	N	0	1010	1990	1138	49.2	2.96	2.05	31790	1780	n/a	1372	1936	n/a	71	1988	n/a	51	1988	n/a	
1237	67797	n/a	0	0	n/a	N	0	0010	933	526	13.6	1.28	0.92	51035	876	n/a	1255	932	n/a	94	932	n/a	55	932	n/a	
1263	69286	n/a	0	0	n/a	N	0	1010	2374	2421	129	4.95	2.78	42409	2300	n/a	2918	2360	n/a	121	2368	n/a	70	2372	n/a	
1280	69887	n/a	0	0	n/a	N	0	0010	781	662	19.9	1.30	0.87	47923	712	n/a	1856	772	n/a	103	780	n/a	62	780	n/a	
1286	70124	n/a	0	0	n/a	N	0	1010	1217	629	15.0	1.65	1.24	21823	1160	n/a	707	1216	n/a	70	1216	n/a	51	1216	n/a	
1292	70458	n/a	0	0	n/a	N	0	0010	1190	498	14.0	1.55	1.23	18844	916	n/a	640	1188	n/a	60	1188	n/a	54	1188	n/a	
1306	70796	n/a	0	0	n/a	N	0	0010	999	445	12.6	1.33	1.10	18830	784	n/a	715	980	n/a	70	996	n/a	58	996	n/a	
1335	72443	n/a	0	0	n/a	N	0	1010	2006	2394	156	5.23	2.63	65535	1976	n/a	6771	1988	n/a	222	1976	n/a	96	2000	n/a	
1342	72822	n/a	0	0	n/a	N	0	1010	1334	628	17.5	1.72	1.30	19306	1132	n/a	704	1328	n/a	76	1332	n/a	53	1332	n/a	
1363	73747	n/a	0	0	n/a	N	0	0010	1179	417	10.1	1.43	1.14	18661	812	n/a	536	1168	n/a	61	1176	n/a	49	1176	n/a	
1385	74708	n/a	0	0	n/a	N	0	0010	1016	523	16.5	1.34	0.99	36480	796	n/a	1770	960	n/a	91	1016	n/a	56	1016	n/a	
1404	75470	n/a	0	0	n/a	N	0	1010	1187	644	16.3	1.60	1.21	59126	956	n/a	1948	1184	n/a	107	1184	n/a	62	1184	n/a	
1417	76086	n/a	0	0	n/a	N	0	1010	1247	661	17.8	1.66	1.27	22800	1136	n/a	877	1244	n/a	72	1244	n/a	52	1244	n/a	
1424	76523	n/a	0	0	n/a	N	0	1010	1179	644	19.9	1.77	1.28	31943	1036	n/a	1240	1176	n/a	82	1176	n/a	62	1176	n/a	
1442	77190	n/a	0	0	n/a	N	0	1010	1312	1403	56.0	2.91	1.72	65535	1256	n/a	3717	1312	n/a	171	1312	n/a	70	1312	n/a	
1443	77240	n/a	0	0	n/a	N	0	1010	2554	2479	162	5.94	3.15	43821	2232	n/a	3626	2552	n/a	127	2544	n/a	73	2552	n/a	
1478	78506	n/a	0	0	n/a	N	0	1010	1800	744	24.5	2.26	1.80	18075	1408	n/a	810	1772	n/a	67	1800	n/a	58	1800	n/a	
1488	79185	n/a	0	0	n/a	N	0	0010	2784	3185	260	9.51	4.51	46315	2676	n/a	5015	2784	n/a	233	2656	n/a	121	2776	n/a	
1509	80343	n/a	0	0	n/a	N	0	1010	2324	2324	124	5.08	2.84	39340	2248	n/a	2410	2324	n/a	103	2324	n/a	70	2324	n/a	
1512	80554	n/a	0	0	n/a	N	0	1010	2366	2235	116	4.93	2.78	47514	2204	n/a	2739	2340	n/a	115	2364	n/a	67	2364	n/a	
1514	80872	n/a	0	0	n/a	N	0	0011	3618	3854	326	9.77	5.00	53054	3388	n/a	5490	3504	n/a	172	3304	n/a	83	3616	n/a	
1522	81463	n/a	0	0	n/a	N	0	1010	1981	1822	78.0	3.81	2.32	38305	1896	n/a	1850	1980	n/a	94	1980	n/a	55	1980	n/a	
1533	81861	n/a	0	0	n/a	N	0	0010	1057	474	16.9	1.44	1.06	41680	800	n/a	1622	1056	n/a	84	1056	n/a	50	1056	n/a	
1549	82449	n/a	0	0	n/a	N	0	1010	1946	1488	443	8.06	2.33	31675	1800	n/a	16583	1944	n/a	283	1864	n/a	61	1944	n/a	
1557	82914	n/a	0	0	n/a	N	0	1010	1222	530	13.6	1.52	1.28	18642	1020	n/a	651	1188	n/a	63	1220	n/a	55	1220	n/a	
1583	84279	n/a	0	0	n/a	N	0	0010	1039	546	15.6	1.40	1.05	23587	936	n/a	854	1024	n/a	65	1036	n/a	52	1036	n/a	
1616	85560	n/a	0	0	n/a	N	0	0010	1073	599	19.4	1.52	1.11	22842	980	n/a	1021	1072	n/a	70	1072	n/a	51	1072	n/a	
1625	86026	n/a	0	0	n/a	N	0	1010	1858	915	30.7	2.46	1.91	19847	1660	n/a	912	1776	n/a	65	1856	n/a	54	1856	n/a	
1630	86423	n/a	0	0	n/a	N	0	1010	2159	2438	166	5.67	2.84	44998	2132	n/a	3733	2156	n/a	127	2156	n/a	70	2156	n/a	
1636	86819	n/a	0	0	n/a	N	0	1010	1209	1061	41.4	2.13	1.32	65535	1176	n/a	3267	1204	n/a	131	1208	n/a	60	1208	n/a	
1643	87522	n/a	0	0	n/a	N	0	1010	2720	2603	149	5.69	3.29	44628	2556	n/a	2742	2644	n/a	128	2716	n/a	77	2720	n/a	
1682	90145	n/a	0	0	n/a	N	0	1010	2555	2867	702	12.9	3.67	42011	2508	n/a	16745	2552	n/a	302	2484	n/a	93	2552	n/a	
1694	90932	n/a	0	0	n/a	N	0	1010	1574	685	28.0	2.08	1.46	17937	1268	n/a	1257	1512	n/a	81	1572	n/a	62	1572	n/a	
1716	91542	n/a	0	0	n/a	N	0	1010	1209	1045	45.0	2.32	1.35	65535	1184	n/a	3522	1196	n/a	141	1208	n/a	58	1208	n/a	
1728	92266	n/a	0	0	n/a	N	0	0010	903	529	21.2	1.41	0.94	25305	844	n/a	1843	900	n/a	107	900	n/a	56	900	n/a	
1757	93566	n/a	0	0	n/a	N	0	1010	1632	838	33.3	2.34	1.75	21160	1376	n/a	1063	1632	n/a	71	1632	n/a	56	1632	n/a	
1802	95322	n/a	0	0	n/a	N	0	1010	1325	1360	54.0	2.54	1.39	65535	1276	n/a	3044	1324	n/a	126	1324	n/a	61	1324	n/a	
1805	95429	n/a	0	0	n/a	N	0	1010	1756	826	28.2	2.38	1.83	19701	1472	n/a	883	1756	n/a	65	1756	n/a	57	1756	n/a	
1811	95630	n/a	0	0	n/a	N	0	1010	947	1041	239	4.92	1.23	65535	920	n/a	17695	944	n/a	378	944	n/a	73	944	n/a	
1813	95757	n/a	0	0	n/a	N	0	1010	1094	735	32.1	1.80	1.17	40960	936	n/a	2357	1044	n/a	123	1092	n/a	63	1092	n/a	
1821	96101	n/a	0	0	n/a	N	0	0010	926	569	21.8	1.52	1.03	60293	492	n/a	2499	924	n/a	123	924	n/a	66	924	n/a	
1839	96849	n/a	0	0	n/a	N	0	0010	962	554	16.2	1.31	0.94	47669	908	n/a	1763	948	n/a	101	960	n/a	50	960	n/a	
1840	96896	n/a	0	0	n/a	N	0	0010	1125	439	6.70	1.25	1.06	33608	652	n/a	505	1100	n/a	59	1124	n/a	56	1124	n/a	
1862	98183	n/a	0	0	n/a	N	0	0010	2796	3026	200	7.27	3.90	49145	2620	n/a	4015	2748	n/a	169	2760	n/a	88	2796	n/a	
1871	98437	n/a	0	0	n/a	N	0	1010	945	843	36.2	1.82	1.10	54099	796	n/a	3589	928	n/a	118	944	n/a	61	944	n/a	
1895	99368	n/a	0	0	n/a	N	0	1010	1019	765	31.5	1.65	1.07	55346	668	n/a	3038	996	n/a	123	1016	n/a	61	1016	n/a	
1909	99941	n/a	0	0	n/a	N	0	1010	2127	1968	104	4.39	2.38	36466	2004	n/a	2570	2120	n/a	112	2124	n/a	60	2124	n/a	
1914	100320	n/a	0	0	n/a	N	0	1010	1555	847	31.5	2.19	1.56	23499	1328	n/a	1099	1500	n/a	68	1552	n/a	54	1552	n/a	
1916	100383	n/a	0	0	n/a	N	0	0010	795	795	335	6.06	1.07	51134	752	n/a	41092	792	n/a	726	788	n/a	67	792	n/a	
1939	101557	n/a	0	0	n/a	N	0	1010	1001	741	30.0	1.62	1.04	65535	912	n/a	2557	996	n/a	122	1000	n/a	57	1000	n/a	
1941	101826	n/a	0	0	n/a	N	0	1010	2535	2681	155	5.55	3.05	44128	2416	n/a	3366	2504	n/a	124	2508	n/a	74	2532	n/a	
1950	102228	n/a	0	0	n/a	N	0	0010	989	604	18.6	1.36	0.97	55072	692	n/a	2483	960	n/a	114	988	n/a	58	988	n/a	
1983	103615	n/a	0	0	n/a	N	0	1010	1717	830	34.6	2.47	1.78	24159	1400	n/a	1379	1716	n/a	81	1716	n/a	57	1716	n/a	
1986	103785	n/a	0	0	n/a	N	0	0010	1023	423	10.7	1.21	0.96	16159	916	n/a	515	1020	n/a	58	1020	n/a	53	1020	n/a	
1995	104057	n/a	0	0	n/a	N	0	1010	1220	655	19.0	1.70	1.25	23357	1080	n/a	894	1204	n/a	78	1220	n/a	63	1220	n/a	
