Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
697	150235	n/a	0	0	n/a	N	0	0010	2599	2896	584	10.8	3.47	46760	2524	n/a	12119	2596	n/a	227	2568	n/a	74	2596	n/a	
700	150989	n/a	0	0	n/a	N	0	1010	1302	754	370	6.46	1.52	24821	1164	n/a	16065	1300	n/a	268	1292	n/a	56	1300	n/a	
701	151145	n/a	0	0	n/a	N	0	1010	1306	1054	268	5.24	1.56	58858	1256	n/a	16105	1304	n/a	326	1292	n/a	68	1304	n/a	
707	152913	n/a	0	0	n/a	N	0	0010	997	500	288	5.05	1.06	50731	824	n/a	36395	996	n/a	635	992	n/a	71	996	n/a	
717	154047	n/a	0	0	n/a	N	0	0010	1010	621	285	5.14	1.17	42220	972	n/a	19883	1008	n/a	346	1008	n/a	68	1008	n/a	
720	155767	n/a	0	0	n/a	N	0	1010	1587	1085	412	7.14	1.77	28288	1468	n/a	15416	1576	n/a	290	1484	n/a	60	1584	n/a	
727	157856	n/a	0	0	n/a	N	0	1010	891	829	413	7.04	1.26	64101	796	n/a	34762	888	n/a	566	872	n/a	72	888	n/a	
733	158383	n/a	0	0	n/a	N	0	1010	1955	1541	383	7.20	2.25	32837	1836	n/a	12058	1952	n/a	212	1912	n/a	61	1952	n/a	
734	158555	n/a	0	0	n/a	N	0	1010	1609	805	394	6.80	1.66	24575	1340	n/a	20549	1592	n/a	359	1524	n/a	61	1608	n/a	
738	159396	n/a	0	0	n/a	N	0	1010	1520	1828	656	11.3	2.08	65535	1432	n/a	39545	1520	n/a	729	1416	n/a	88	1516	n/a	
754	162425	n/a	0	0	n/a	N	0	1010	1764	1359	269	5.90	2.23	41781	1488	n/a	10841	1760	n/a	251	1720	n/a	76	1764	n/a	
760	164307	n/a	0	0	n/a	N	0	1010	1084	662	260	4.91	1.34	62526	576	n/a	23546	1084	n/a	431	1068	n/a	66	1084	n/a	
761	164535	n/a	0	0	n/a	N	0	0010	1053	460	181	3.49	1.04	20605	956	n/a	15302	1052	n/a	269	1052	n/a	56	1052	n/a	
